"fix_time","fix_item","trial","subject","rt","value_down_boundary","value_up_boundary","choice"
208,3,2,3,1587,16,16,"-1"
238,1,2,3,1587,16,16,"-1"
12,3,2,3,1587,16,16,"-1"
224,-1,2,3,1587,16,16,"-1"
124,3,2,3,1587,16,16,"-1"
222,1,2,3,1587,16,16,"-1"
559,3,2,3,1587,16,16,"-1"
694,3,11,3,1151,18,10,"-1"
260,-1,11,3,1151,18,10,"-1"
197,3,11,3,1151,18,10,"-1"
475,3,12,3,1166,2,16,"1"
553,-1,12,3,1166,2,16,"1"
138,3,12,3,1166,2,16,"1"
471,3,13,3,982,8,2,"-1"
221,-1,13,3,982,8,2,"-1"
290,3,13,3,982,8,2,"-1"
203,3,16,3,3747,12,16,"1"
363,-1,16,3,3747,12,16,"1"
254,3,16,3,3747,12,16,"1"
1791,-1,16,3,3747,12,16,"1"
1136,3,16,3,3747,12,16,"1"
221,3,18,3,1563,8,16,"1"
213,-1,18,3,1563,8,16,"1"
282,3,18,3,1563,8,16,"1"
259,-1,18,3,1563,8,16,"1"
588,3,18,3,1563,8,16,"1"
519,3,20,3,1161,20,16,"-1"
321,-1,20,3,1161,20,16,"-1"
321,3,20,3,1161,20,16,"-1"
556,3,21,3,1068,2,18,"1"
512,-1,21,3,1068,2,18,"1"
480,3,23,3,2367,8,14,"1"
345,-1,23,3,2367,8,14,"1"
886,3,23,3,2367,8,14,"1"
450,-1,23,3,2367,8,14,"1"
206,3,23,3,2367,8,14,"1"
212,3,26,3,1149,20,20,"-1"
201,-1,26,3,1149,20,20,"-1"
15,3,26,3,1149,20,20,"-1"
358,1,26,3,1149,20,20,"-1"
16,3,26,3,1149,20,20,"-1"
347,-1,26,3,1149,20,20,"-1"
210,3,28,3,2035,6,4,"-1"
190,-1,28,3,2035,6,4,"-1"
13,3,28,3,2035,6,4,"-1"
270,1,28,3,2035,6,4,"-1"
16,3,28,3,2035,6,4,"-1"
472,-1,28,3,2035,6,4,"-1"
17,3,28,3,2035,6,4,"-1"
383,1,28,3,2035,6,4,"-1"
8,3,28,3,2035,6,4,"-1"
456,-1,28,3,2035,6,4,"-1"
233,3,29,3,2165,6,18,"1"
420,-1,29,3,2165,6,18,"1"
6,3,29,3,2165,6,18,"1"
1506,1,29,3,2165,6,18,"1"
243,3,30,3,3914,12,18,"1"
197,1,30,3,3914,12,18,"1"
20,3,30,3,3914,12,18,"1"
462,-1,30,3,3914,12,18,"1"
8,3,30,3,3914,12,18,"1"
284,-1,30,3,3914,12,18,"1"
515,1,30,3,3914,12,18,"1"
134,3,30,3,3914,12,18,"1"
297,1,30,3,3914,12,18,"1"
16,3,30,3,3914,12,18,"1"
870,-1,30,3,3914,12,18,"1"
10,3,30,3,3914,12,18,"1"
858,1,30,3,3914,12,18,"1"
227,3,31,3,1185,4,20,"1"
182,1,31,3,1185,4,20,"1"
35,3,31,3,1185,4,20,"1"
285,-1,31,3,1185,4,20,"1"
278,1,31,3,1185,4,20,"1"
12,3,31,3,1185,4,20,"1"
166,-1,31,3,1185,4,20,"1"
245,3,32,3,2298,6,14,"1"
413,1,32,3,2298,6,14,"1"
4,3,32,3,2298,6,14,"1"
468,-1,32,3,2298,6,14,"1"
144,3,32,3,2298,6,14,"1"
646,1,32,3,2298,6,14,"1"
20,3,32,3,2298,6,14,"1"
358,-1,32,3,2298,6,14,"1"
235,3,35,3,1029,18,8,"-1"
330,1,35,3,1029,18,8,"-1"
23,3,35,3,1029,18,8,"-1"
441,-1,35,3,1029,18,8,"-1"
245,3,36,3,3432,4,12,"1"
209,1,36,3,3432,4,12,"1"
270,3,36,3,3432,4,12,"1"
1272,-1,36,3,3432,4,12,"1"
22,3,36,3,3432,4,12,"1"
361,1,36,3,3432,4,12,"1"
31,3,36,3,3432,4,12,"1"
809,-1,36,3,3432,4,12,"1"
16,3,36,3,3432,4,12,"1"
197,1,36,3,3432,4,12,"1"
196,3,38,3,868,12,4,"-1"
232,-1,38,3,868,12,4,"-1"
15,3,38,3,868,12,4,"-1"
425,1,38,3,868,12,4,"-1"
237,3,39,3,1251,6,16,"1"
198,1,39,3,1251,6,16,"1"
22,3,39,3,1251,6,16,"1"
417,-1,39,3,1251,6,16,"1"
18,3,39,3,1251,6,16,"1"
359,1,39,3,1251,6,16,"1"
213,3,40,3,936,18,6,"-1"
250,-1,40,3,936,18,6,"-1"
34,3,40,3,936,18,6,"-1"
262,1,40,3,936,18,6,"-1"
16,3,40,3,936,18,6,"-1"
161,-1,40,3,936,18,6,"-1"
196,3,41,3,1068,10,8,"-1"
199,-1,41,3,1068,10,8,"-1"
17,3,41,3,1068,10,8,"-1"
364,1,41,3,1068,10,8,"-1"
28,3,41,3,1068,10,8,"-1"
264,-1,41,3,1068,10,8,"-1"
295,3,42,3,1043,16,20,"-1"
415,-1,42,3,1043,16,20,"-1"
14,3,42,3,1043,16,20,"-1"
319,1,42,3,1043,16,20,"-1"
251,3,44,3,885,4,4,"-1"
235,1,44,3,885,4,4,"-1"
8,3,44,3,885,4,4,"-1"
335,-1,44,3,885,4,4,"-1"
7,3,44,3,885,4,4,"-1"
49,1,44,3,885,4,4,"-1"
4,3,52,3,1431,16,2,"-1"
375,-1,52,3,1431,16,2,"-1"
8,3,52,3,1431,16,2,"-1"
546,1,52,3,1431,16,2,"-1"
15,3,52,3,1431,16,2,"-1"
437,-1,52,3,1431,16,2,"-1"
46,3,52,3,1431,16,2,"-1"
249,3,55,3,883,6,6,"-1"
211,1,55,3,883,6,6,"-1"
36,3,55,3,883,6,6,"-1"
283,-1,55,3,883,6,6,"-1"
17,3,55,3,883,6,6,"-1"
87,1,55,3,883,6,6,"-1"
1066,3,56,3,1532,8,6,"-1"
458,-1,56,3,1532,8,6,"-1"
8,3,56,3,1532,8,6,"-1"
9,3,57,3,1551,14,20,"-1"
1542,-1,57,3,1551,14,20,"-1"
284,3,58,3,1069,2,10,"1"
221,1,58,3,1069,2,10,"1"
8,3,58,3,1069,2,10,"1"
524,-1,58,3,1069,2,10,"1"
32,3,58,3,1069,2,10,"1"
258,3,59,3,1024,18,14,"-1"
182,1,59,3,1024,18,14,"-1"
18,3,59,3,1024,18,14,"-1"
533,-1,59,3,1024,18,14,"-1"
33,3,59,3,1024,18,14,"-1"
267,3,65,3,1339,2,12,"1"
425,1,65,3,1339,2,12,"1"
3,3,65,3,1339,2,12,"1"
644,-1,65,3,1339,2,12,"1"
242,3,66,3,816,2,20,"1"
166,1,66,3,816,2,20,"1"
21,3,66,3,816,2,20,"1"
387,-1,66,3,816,2,20,"1"
84,-1,68,3,833,8,18,"1"
60,3,68,3,833,8,18,"1"
433,-1,68,3,833,8,18,"1"
20,3,68,3,833,8,18,"1"
236,-1,68,3,833,8,18,"1"
198,3,71,3,1328,4,18,"1"
143,-1,71,3,1328,4,18,"1"
16,3,71,3,1328,4,18,"1"
312,1,71,3,1328,4,18,"1"
11,3,71,3,1328,4,18,"1"
442,-1,71,3,1328,4,18,"1"
27,3,71,3,1328,4,18,"1"
179,1,71,3,1328,4,18,"1"
587,3,72,3,1754,18,18,"-1"
191,-1,72,3,1754,18,18,"-1"
19,3,72,3,1754,18,18,"-1"
620,1,72,3,1754,18,18,"-1"
59,3,72,3,1754,18,18,"-1"
278,-1,72,3,1754,18,18,"-1"
272,3,73,3,727,2,2,"-1"
455,1,73,3,727,2,2,"-1"
245,3,77,3,1364,14,2,"-1"
1119,-1,77,3,1364,14,2,"-1"
1179,3,80,3,1179,16,4,"-1"
1083,3,84,3,1967,10,18,"1"
562,-1,84,3,1967,10,18,"1"
17,3,84,3,1967,10,18,"1"
305,1,84,3,1967,10,18,"1"
312,3,87,3,937,12,8,"-1"
269,1,87,3,937,12,8,"-1"
21,3,87,3,937,12,8,"-1"
335,-1,87,3,937,12,8,"-1"
621,3,88,3,1038,16,18,"-1"
417,-1,88,3,1038,16,18,"-1"
674,3,92,3,1178,18,16,"-1"
192,1,92,3,1178,18,16,"-1"
8,3,92,3,1178,18,16,"-1"
304,-1,92,3,1178,18,16,"-1"
258,-1,97,3,768,20,2,"-1"
9,3,97,3,768,20,2,"-1"
501,1,97,3,768,20,2,"-1"
217,-1,98,3,1434,12,10,"-1"
17,3,98,3,1434,12,10,"-1"
221,1,98,3,1434,12,10,"-1"
11,3,98,3,1434,12,10,"-1"
968,-1,98,3,1434,12,10,"-1"
251,3,1,4,1496,16,10,"-1"
165,1,1,4,1496,16,10,"-1"
12,3,1,4,1496,16,10,"-1"
521,-1,1,4,1496,16,10,"-1"
422,3,1,4,1496,16,10,"-1"
125,1,1,4,1496,16,10,"-1"
209,3,2,4,1205,16,16,"-1"
220,-1,2,4,1205,16,16,"-1"
13,3,2,4,1205,16,16,"-1"
392,1,2,4,1205,16,16,"-1"
8,3,2,4,1205,16,16,"-1"
363,-1,2,4,1205,16,16,"-1"
91,-1,3,4,3243,14,20,"-1"
171,3,3,4,3243,14,20,"-1"
307,1,3,4,3243,14,20,"-1"
18,3,3,4,3243,14,20,"-1"
741,-1,3,4,3243,14,20,"-1"
20,3,3,4,3243,14,20,"-1"
1304,1,3,4,3243,14,20,"-1"
20,3,3,4,3243,14,20,"-1"
560,-1,3,4,3243,14,20,"-1"
11,3,3,4,3243,14,20,"-1"
171,3,4,4,1479,6,4,"-1"
311,-1,4,4,1479,6,4,"-1"
16,3,4,4,1479,6,4,"-1"
505,1,4,4,1479,6,4,"-1"
7,3,4,4,1479,6,4,"-1"
469,-1,4,4,1479,6,4,"-1"
172,3,5,4,1336,2,4,"1"
278,-1,5,4,1336,2,4,"1"
18,3,5,4,1336,2,4,"1"
349,1,5,4,1336,2,4,"1"
4,3,5,4,1336,2,4,"1"
515,-1,5,4,1336,2,4,"1"
539,3,6,4,1065,10,8,"-1"
526,-1,6,4,1065,10,8,"-1"
335,3,7,4,1319,20,12,"-1"
211,-1,7,4,1319,20,12,"-1"
16,3,7,4,1319,20,12,"-1"
413,1,7,4,1319,20,12,"-1"
17,3,7,4,1319,20,12,"-1"
327,-1,7,4,1319,20,12,"-1"
224,3,8,4,1337,8,14,"1"
297,-1,8,4,1337,8,14,"1"
17,3,8,4,1337,8,14,"1"
345,1,8,4,1337,8,14,"1"
12,3,8,4,1337,8,14,"1"
442,-1,8,4,1337,8,14,"1"
229,3,9,4,1363,6,10,"1"
212,-1,9,4,1363,6,10,"1"
13,3,9,4,1363,6,10,"1"
445,1,9,4,1363,6,10,"1"
13,3,9,4,1363,6,10,"1"
451,-1,9,4,1363,6,10,"1"
225,3,11,4,1650,12,8,"-1"
285,-1,11,4,1650,12,8,"-1"
12,3,11,4,1650,12,8,"-1"
304,1,11,4,1650,12,8,"-1"
23,3,11,4,1650,12,8,"-1"
325,-1,11,4,1650,12,8,"-1"
211,3,11,4,1650,12,8,"-1"
265,1,11,4,1650,12,8,"-1"
250,3,15,4,1133,18,10,"-1"
188,-1,15,4,1133,18,10,"-1"
25,3,15,4,1133,18,10,"-1"
491,1,15,4,1133,18,10,"-1"
12,3,15,4,1133,18,10,"-1"
167,-1,15,4,1133,18,10,"-1"
228,3,16,4,1066,6,6,"-1"
214,-1,16,4,1066,6,6,"-1"
18,3,16,4,1066,6,6,"-1"
274,1,16,4,1066,6,6,"-1"
19,3,16,4,1066,6,6,"-1"
313,-1,16,4,1066,6,6,"-1"
213,3,18,4,1734,10,16,"1"
229,-1,18,4,1734,10,16,"1"
17,3,18,4,1734,10,16,"1"
333,1,18,4,1734,10,16,"1"
216,3,18,4,1734,10,16,"1"
500,-1,18,4,1734,10,16,"1"
17,3,18,4,1734,10,16,"1"
209,1,18,4,1734,10,16,"1"
224,3,19,4,1134,20,20,"-1"
234,-1,19,4,1134,20,20,"-1"
19,3,19,4,1134,20,20,"-1"
375,1,19,4,1134,20,20,"-1"
14,3,19,4,1134,20,20,"-1"
268,-1,19,4,1134,20,20,"-1"
271,3,20,4,1180,18,12,"-1"
262,-1,20,4,1180,18,12,"-1"
14,3,20,4,1180,18,12,"-1"
357,1,20,4,1180,18,12,"-1"
17,3,20,4,1180,18,12,"-1"
259,-1,20,4,1180,18,12,"-1"
225,3,21,4,1117,6,2,"-1"
254,-1,21,4,1117,6,2,"-1"
19,3,21,4,1117,6,2,"-1"
324,1,21,4,1117,6,2,"-1"
12,3,21,4,1117,6,2,"-1"
283,-1,21,4,1117,6,2,"-1"
237,3,22,4,916,18,8,"-1"
266,-1,22,4,916,18,8,"-1"
17,3,22,4,916,18,8,"-1"
297,1,22,4,916,18,8,"-1"
13,3,22,4,916,18,8,"-1"
86,-1,22,4,916,18,8,"-1"
238,3,23,4,932,16,6,"-1"
400,-1,23,4,932,16,6,"-1"
22,3,23,4,932,16,6,"-1"
253,1,23,4,932,16,6,"-1"
19,3,23,4,932,16,6,"-1"
253,3,24,4,1201,18,20,"-1"
288,-1,24,4,1201,18,20,"-1"
20,3,24,4,1201,18,20,"-1"
266,1,24,4,1201,18,20,"-1"
18,3,24,4,1201,18,20,"-1"
302,-1,24,4,1201,18,20,"-1"
19,3,24,4,1201,18,20,"-1"
35,1,24,4,1201,18,20,"-1"
224,3,25,4,1981,4,16,"1"
730,-1,25,4,1981,4,16,"1"
18,3,25,4,1981,4,16,"1"
1001,1,25,4,1981,4,16,"1"
8,3,25,4,1981,4,16,"1"
239,3,26,4,1881,14,6,"-1"
267,-1,26,4,1881,14,6,"-1"
11,3,26,4,1881,14,6,"-1"
1072,1,26,4,1881,14,6,"-1"
292,3,26,4,1881,14,6,"-1"
298,3,27,4,764,12,4,"-1"
466,-1,27,4,764,12,4,"-1"
355,3,28,4,983,4,20,"1"
599,1,28,4,983,4,20,"1"
18,3,28,4,983,4,20,"1"
11,-1,28,4,983,4,20,"1"
265,3,29,4,1218,8,16,"1"
462,-1,29,4,1218,8,16,"1"
17,3,29,4,1218,8,16,"1"
474,1,29,4,1218,8,16,"1"
281,3,30,4,1001,14,4,"-1"
720,-1,30,4,1001,14,4,"-1"
263,3,31,4,1584,6,18,"1"
283,1,31,4,1584,6,18,"1"
17,3,31,4,1584,6,18,"1"
1021,-1,31,4,1584,6,18,"1"
278,3,32,4,2403,18,16,"-1"
178,1,32,4,2403,18,16,"-1"
27,3,32,4,2403,18,16,"-1"
691,-1,32,4,2403,18,16,"-1"
842,3,32,4,2403,18,16,"-1"
387,-1,32,4,2403,18,16,"-1"
281,3,33,4,917,20,2,"-1"
529,-1,33,4,917,20,2,"-1"
107,3,33,4,917,20,2,"-1"
246,3,34,4,1455,10,6,"-1"
1209,-1,34,4,1455,10,6,"-1"
271,3,35,4,1014,14,8,"-1"
341,-1,35,4,1014,14,8,"-1"
402,3,35,4,1014,14,8,"-1"
266,3,36,4,1217,8,18,"1"
368,-1,36,4,1217,8,18,"1"
3,3,36,4,1217,8,18,"1"
580,1,36,4,1217,8,18,"1"
253,3,37,4,833,10,4,"-1"
580,-1,37,4,833,10,4,"-1"
270,3,38,4,1048,2,8,"1"
234,-1,38,4,1048,2,8,"1"
8,3,38,4,1048,2,8,"1"
356,1,38,4,1048,2,8,"1"
28,3,38,4,1048,2,8,"1"
152,-1,38,4,1048,2,8,"1"
225,3,39,4,1337,16,14,"-1"
505,-1,39,4,1337,16,14,"-1"
16,3,39,4,1337,16,14,"-1"
591,1,39,4,1337,16,14,"-1"
216,3,40,4,1101,8,8,"-1"
272,-1,40,4,1101,8,8,"-1"
20,3,40,4,1101,8,8,"-1"
380,1,40,4,1101,8,8,"-1"
25,3,40,4,1101,8,8,"-1"
188,-1,40,4,1101,8,8,"-1"
255,3,41,4,1200,16,12,"-1"
357,-1,41,4,1200,16,12,"-1"
26,3,41,4,1200,16,12,"-1"
562,1,41,4,1200,16,12,"-1"
245,3,42,4,1133,10,2,"-1"
240,-1,42,4,1133,10,2,"-1"
36,3,42,4,1133,10,2,"-1"
526,1,42,4,1133,10,2,"-1"
16,3,42,4,1133,10,2,"-1"
70,-1,42,4,1133,10,2,"-1"
224,3,43,4,1097,2,16,"1"
330,-1,43,4,1097,2,16,"1"
25,3,43,4,1097,2,16,"1"
518,1,43,4,1097,2,16,"1"
208,3,44,4,816,12,6,"-1"
142,1,44,4,816,12,6,"-1"
17,3,44,4,816,12,6,"-1"
449,-1,44,4,816,12,6,"-1"
298,3,45,4,1216,8,20,"1"
204,1,45,4,1216,8,20,"1"
16,3,45,4,1216,8,20,"1"
408,-1,45,4,1216,8,20,"1"
20,3,45,4,1216,8,20,"1"
270,1,45,4,1216,8,20,"1"
230,3,46,4,1165,4,12,"1"
447,-1,46,4,1165,4,12,"1"
18,3,46,4,1165,4,12,"1"
470,1,46,4,1165,4,12,"1"
266,3,47,4,2832,8,12,"1"
121,1,47,4,2832,8,12,"1"
12,3,47,4,2832,8,12,"1"
589,-1,47,4,2832,8,12,"1"
30,3,47,4,2832,8,12,"1"
261,1,47,4,2832,8,12,"1"
271,3,47,4,2832,8,12,"1"
546,1,47,4,2832,8,12,"1"
181,3,47,4,2832,8,12,"1"
555,1,47,4,2832,8,12,"1"
264,3,48,4,952,20,14,"-1"
288,-1,48,4,952,20,14,"-1"
11,3,48,4,952,20,14,"-1"
389,1,48,4,952,20,14,"-1"
362,3,49,4,1570,4,4,"-1"
400,-1,49,4,1570,4,4,"-1"
17,3,49,4,1570,4,4,"-1"
317,1,49,4,1570,4,4,"-1"
33,3,49,4,1570,4,4,"-1"
441,-1,49,4,1570,4,4,"-1"
240,3,50,4,2320,12,20,"1"
314,-1,50,4,2320,12,20,"1"
15,3,50,4,2320,12,20,"1"
728,1,50,4,2320,12,20,"1"
21,3,50,4,2320,12,20,"1"
404,-1,50,4,2320,12,20,"1"
23,3,50,4,2320,12,20,"1"
575,1,50,4,2320,12,20,"1"
271,3,51,4,881,20,18,"-1"
544,-1,51,4,881,20,18,"-1"
66,3,51,4,881,20,18,"-1"
264,3,52,4,880,10,10,"-1"
616,-1,52,4,880,10,10,"-1"
237,3,53,4,1033,2,18,"1"
308,-1,53,4,1033,2,18,"1"
17,3,53,4,1033,2,18,"1"
471,1,53,4,1033,2,18,"1"
292,3,54,4,967,16,4,"-1"
675,-1,54,4,967,16,4,"-1"
269,3,55,4,2300,4,6,"1"
226,-1,55,4,2300,4,6,"1"
19,3,55,4,2300,4,6,"1"
356,1,55,4,2300,4,6,"1"
27,3,55,4,2300,4,6,"1"
807,-1,55,4,2300,4,6,"1"
596,1,55,4,2300,4,6,"1"
250,3,56,4,1210,4,14,"1"
317,-1,56,4,1210,4,14,"1"
17,3,56,4,1210,4,14,"1"
616,1,56,4,1210,4,14,"1"
10,3,56,4,1210,4,14,"1"
236,3,57,4,2082,14,18,"-1"
277,-1,57,4,2082,14,18,"-1"
17,3,57,4,2082,14,18,"-1"
385,1,57,4,2082,14,18,"-1"
24,3,57,4,2082,14,18,"-1"
965,-1,57,4,2082,14,18,"-1"
34,3,57,4,2082,14,18,"-1"
144,1,57,4,2082,14,18,"-1"
195,3,58,4,1266,4,10,"1"
359,-1,58,4,1266,4,10,"1"
17,3,58,4,1266,4,10,"1"
695,1,58,4,1266,4,10,"1"
208,3,59,4,831,16,8,"-1"
623,-1,59,4,831,16,8,"-1"
249,3,60,4,1348,2,20,"1"
456,-1,60,4,1348,2,20,"1"
25,3,60,4,1348,2,20,"1"
441,1,60,4,1348,2,20,"1"
17,3,60,4,1348,2,20,"1"
160,-1,60,4,1348,2,20,"1"
258,3,61,4,1049,18,4,"-1"
591,-1,61,4,1049,18,4,"-1"
22,3,61,4,1049,18,4,"-1"
178,1,61,4,1049,18,4,"-1"
263,3,62,4,1373,20,16,"-1"
600,-1,62,4,1373,20,16,"-1"
21,3,62,4,1373,20,16,"-1"
342,-1,62,4,1373,20,16,"-1"
147,3,62,4,1373,20,16,"-1"
221,3,63,4,965,18,18,"-1"
274,-1,63,4,965,18,18,"-1"
9,3,63,4,965,18,18,"-1"
461,1,63,4,965,18,18,"-1"
233,3,64,4,1241,8,2,"-1"
333,-1,64,4,1241,8,2,"-1"
17,3,64,4,1241,8,2,"-1"
391,1,64,4,1241,8,2,"-1"
25,3,64,4,1241,8,2,"-1"
242,-1,64,4,1241,8,2,"-1"
202,3,65,4,1016,4,8,"1"
280,-1,65,4,1016,4,8,"1"
17,3,65,4,1016,4,8,"1"
517,1,65,4,1016,4,8,"1"
237,3,66,4,1033,6,16,"1"
261,-1,66,4,1033,6,16,"1"
17,3,66,4,1033,6,16,"1"
351,1,66,4,1033,6,16,"1"
19,3,66,4,1033,6,16,"1"
148,-1,66,4,1033,6,16,"1"
209,3,67,4,781,8,4,"-1"
396,-1,67,4,781,8,4,"-1"
176,3,67,4,781,8,4,"-1"
235,3,68,4,813,20,8,"-1"
533,-1,68,4,813,20,8,"-1"
20,3,68,4,813,20,8,"-1"
25,1,68,4,813,20,8,"-1"
246,3,69,4,982,2,6,"1"
276,-1,69,4,982,2,6,"1"
24,3,69,4,982,2,6,"1"
248,1,69,4,982,2,6,"1"
188,3,69,4,982,2,6,"1"
247,3,70,4,1120,10,20,"1"
263,-1,70,4,1120,10,20,"1"
24,3,70,4,1120,10,20,"1"
455,1,70,4,1120,10,20,"1"
17,3,70,4,1120,10,20,"1"
114,-1,70,4,1120,10,20,"1"
234,3,71,4,968,18,14,"-1"
734,-1,71,4,968,18,14,"-1"
368,3,72,4,1702,2,10,"1"
171,1,72,4,1702,2,10,"1"
29,3,72,4,1702,2,10,"1"
369,-1,72,4,1702,2,10,"1"
27,3,72,4,1702,2,10,"1"
738,1,72,4,1702,2,10,"1"
384,3,73,4,2661,12,18,"1"
432,-1,73,4,2661,12,18,"1"
22,3,73,4,2661,12,18,"1"
716,1,73,4,2661,12,18,"1"
175,3,73,4,2661,12,18,"1"
108,1,73,4,2661,12,18,"1"
83,3,73,4,2661,12,18,"1"
399,-1,73,4,2661,12,18,"1"
29,3,73,4,2661,12,18,"1"
313,1,73,4,2661,12,18,"1"
279,3,74,4,967,20,6,"-1"
265,-1,74,4,967,20,6,"-1"
28,3,74,4,967,20,6,"-1"
329,1,74,4,967,20,6,"-1"
66,3,74,4,967,20,6,"-1"
220,3,75,4,1032,20,4,"-1"
642,-1,75,4,1032,20,4,"-1"
32,3,75,4,1032,20,4,"-1"
138,1,75,4,1032,20,4,"-1"
252,3,76,4,950,2,14,"1"
290,-1,76,4,950,2,14,"1"
20,3,76,4,950,2,14,"1"
388,1,76,4,950,2,14,"1"
223,3,77,4,1099,10,12,"-1"
876,-1,77,4,1099,10,12,"-1"
278,3,78,4,997,4,18,"1"
501,-1,78,4,997,4,18,"1"
25,3,78,4,997,4,18,"1"
193,1,78,4,997,4,18,"1"
225,3,79,4,840,14,14,"-1"
317,-1,79,4,840,14,14,"-1"
17,3,79,4,840,14,14,"-1"
281,1,79,4,840,14,14,"-1"
238,3,80,4,1081,8,6,"-1"
345,-1,80,4,1081,8,6,"-1"
13,3,80,4,1081,8,6,"-1"
395,1,80,4,1081,8,6,"-1"
25,3,80,4,1081,8,6,"-1"
65,-1,80,4,1081,8,6,"-1"
280,3,81,4,914,20,10,"-1"
634,-1,81,4,914,20,10,"-1"
205,3,82,4,966,14,12,"-1"
258,-1,82,4,966,14,12,"-1"
10,3,82,4,966,14,12,"-1"
493,1,82,4,966,14,12,"-1"
285,3,83,4,1319,4,2,"-1"
415,-1,83,4,1319,4,2,"-1"
9,3,83,4,1319,4,2,"-1"
380,1,83,4,1319,4,2,"-1"
17,3,83,4,1319,4,2,"-1"
213,-1,83,4,1319,4,2,"-1"
227,1,85,4,765,14,10,"-1"
291,3,85,4,765,14,10,"-1"
247,1,85,4,765,14,10,"-1"
818,3,86,4,818,12,14,"-1"
264,3,87,4,1201,6,12,"1"
585,-1,87,4,1201,6,12,"1"
22,3,87,4,1201,6,12,"1"
320,-1,87,4,1201,6,12,"1"
10,3,87,4,1201,6,12,"1"
773,3,90,4,1465,16,20,"-1"
692,-1,90,4,1465,16,20,"-1"
244,3,91,4,1098,16,2,"-1"
676,-1,91,4,1098,16,2,"-1"
178,3,91,4,1098,16,2,"-1"
816,3,94,4,816,12,2,"-1"
863,3,96,4,1200,2,12,"1"
337,1,96,4,1200,2,12,"1"
294,3,98,4,1503,6,14,"1"
214,1,98,4,1503,6,14,"1"
541,3,98,4,1503,6,14,"1"
454,1,98,4,1503,6,14,"1"
280,3,100,4,815,12,12,"-1"
128,1,100,4,815,12,12,"-1"
22,3,100,4,815,12,12,"-1"
385,-1,100,4,815,12,12,"-1"
19,3,3,5,1145,18,4,"-1"
608,1,3,5,1145,18,4,"-1"
518,3,3,5,1145,18,4,"-1"
18,3,4,5,2437,12,18,"-1"
193,1,4,5,2437,12,18,"-1"
1459,3,4,5,2437,12,18,"-1"
295,-1,4,5,2437,12,18,"-1"
472,3,4,5,2437,12,18,"-1"
214,1,6,5,1502,2,18,"1"
100,3,6,5,1502,2,18,"1"
64,1,6,5,1502,2,18,"1"
3,3,6,5,1502,2,18,"1"
272,-1,6,5,1502,2,18,"1"
849,3,6,5,1502,2,18,"1"
558,3,10,5,833,12,4,"-1"
275,1,10,5,833,12,4,"-1"
195,3,11,5,851,6,20,"1"
232,1,11,5,851,6,20,"1"
13,3,11,5,851,6,20,"1"
267,-1,11,5,851,6,20,"1"
13,3,11,5,851,6,20,"1"
131,1,11,5,851,6,20,"1"
236,3,12,5,1066,12,12,"-1"
233,1,12,5,1066,12,12,"-1"
7,3,12,5,1066,12,12,"-1"
388,-1,12,5,1066,12,12,"-1"
17,3,12,5,1066,12,12,"-1"
185,1,12,5,1066,12,12,"-1"
253,3,13,5,935,20,18,"-1"
261,1,13,5,935,20,18,"-1"
25,3,13,5,935,20,18,"-1"
59,-1,13,5,935,20,18,"-1"
315,3,13,5,935,20,18,"-1"
22,-1,13,5,935,20,18,"-1"
257,-1,14,5,682,12,10,"-1"
425,3,14,5,682,12,10,"-1"
438,3,15,5,815,6,8,"-1"
322,-1,15,5,815,6,8,"-1"
17,3,15,5,815,6,8,"-1"
38,1,15,5,815,6,8,"-1"
302,3,16,5,1080,18,18,"-1"
231,-1,16,5,1080,18,18,"-1"
12,3,16,5,1080,18,18,"-1"
245,1,16,5,1080,18,18,"-1"
33,3,16,5,1080,18,18,"-1"
71,-1,16,5,1080,18,18,"-1"
186,1,16,5,1080,18,18,"-1"
274,3,18,5,984,2,8,"1"
288,1,18,5,984,2,8,"1"
422,3,18,5,984,2,8,"1"
499,3,19,5,717,16,4,"-1"
218,1,19,5,717,16,4,"-1"
872,3,35,5,872,10,2,"-1"
980,3,36,5,980,16,14,"-1"
819,3,37,5,819,8,4,"-1"
714,3,38,5,2678,8,18,"-1"
62,-1,38,5,2678,8,18,"-1"
1902,3,38,5,2678,8,18,"-1"
869,3,39,5,869,10,10,"-1"
805,3,40,5,805,18,14,"-1"
856,3,41,5,856,20,6,"-1"
466,3,42,5,797,10,8,"-1"
143,-1,42,5,797,10,8,"-1"
188,3,42,5,797,10,8,"-1"
1485,3,43,5,1485,10,16,"-1"
1866,3,44,5,1866,10,18,"-1"
862,3,45,5,862,8,16,"-1"
812,3,46,5,812,10,6,"-1"
315,3,47,5,1366,6,18,"1"
103,-1,47,5,1366,6,18,"1"
948,3,47,5,1366,6,18,"1"
917,3,48,5,917,12,8,"-1"
985,1,54,5,985,14,16,"-1"
276,1,58,5,966,20,14,"-1"
16,3,58,5,966,20,14,"-1"
609,-1,58,5,966,20,14,"-1"
65,3,58,5,966,20,14,"-1"
284,1,60,5,987,4,14,"1"
22,3,60,5,987,4,14,"1"
260,-1,60,5,987,4,14,"1"
421,3,60,5,987,4,14,"1"
730,3,61,5,3799,8,20,"-1"
68,-1,61,5,3799,8,20,"-1"
3001,3,61,5,3799,8,20,"-1"
968,3,62,5,968,8,10,"-1"
976,3,63,5,976,18,2,"-1"
797,3,64,5,797,18,10,"-1"
